material_mfr,dn_ziel,wandstaerke_soll,dickentoleranz,wandtyp,produktionsgeschwindigkeit_soll,ovalitaet_anforderung,kalibriermechanismus,schneckendrehzahl,massetemperatur,duesenspalt,kalibrierdruck,kuehlwassertemperatur
0.6690941035862396,77.14672717120206,1.5206104752947707,0.2802202966010409,einwandig,14.0,0.409703433858075,Formluft,37.6994784277182,207.54184189191355,1.3734839180729477,72.5891563427235,17.888248180322762
0.6143344355673785,73.96075597187254,1.7198870107486761,0.11699171861420064,doppelwandig,14.0,0.6898053497499887,Formluft,39.60321721101632,197.45483529428594,1.5949389864826031,45.91486854779487,16.937040693762803
0.6295732899023541,315.0,3.1896614846532167,0.08438852939364279,einwandig,6.930708809993577,0.37009339550291426,Vakuum,60.73784477792186,215.87059439769732,3.8581325382233116,-224.06776466891012,16.343292943892102
0.8064618371106698,132.35040289266306,2.110805335452861,0.22452417708735295,doppelwandig,11.817391274693328,0.5375604182995795,Formluft,44.4295168080033,197.6606821046713,2.1477695950425773,72.77139738436954,21.973260381173077
0.7730888128728156,102.1957579696363,2.0604813374680844,0.0907118132661927,einwandig,12.422177207438816,0.560650489954899,Formluft,42.62895544947812,197.63711604657755,2.1767304009755803,71.77911626046817,21.08185392631348
0.7825465223191976,97.1257536788812,1.9929975002961489,0.2873407625722464,einwandig,14.0,0.9183977747784511,Formluft,42.42468730462587,208.52736427780977,2.240995332842853,58.850027221434274,18.404274375809482
0.7861642006015765,67.74708434085775,1.6004476828076404,0.21388877809721651,einwandig,13.311353524396738,0.5908934528110696,Formluft,44.42337221117894,207.33200682498997,1.7320632221043615,84.4881690139098,16.752503162736247
1.1283295201740922,146.9176446428769,2.1300890407233886,0.1077151653211315,einwandig,10.03050413577387,0.7189289080380579,Formluft,48.27929222870899,212.4633650128107,2.3073919989515144,95.13199750398834,16.547311411094626
0.6187169967230768,111.39720200476023,1.795807232555937,0.10220473357135719,doppelwandig,13.390421025806699,0.9123452915327888,Formluft,44.78343978284392,206.90224614778472,1.7087220051999603,73.97971344685574,17.58272526241735
0.5975514541856924,203.35227880496805,2.5813793613538984,0.2809687597801054,einwandig,8.283673407761743,0.5980316071289407,Vakuum,46.65521232550569,201.32010844064732,3.007837625258459,-106.95787477973516,17.754973357177246
0.5372454543504244,166.0348344050872,2.4098497624283834,0.2019644782124727,einwandig,11.916072165100669,0.9185924640495124,Formluft,53.19938094797685,212.2883348489604,2.5581213235100946,65.10736121628904,15.784919558080206
0.8231958845150991,109.6710235188913,1.756281617332218,0.27343400166810417,doppelwandig,13.085906280311386,0.3955229187686478,Formluft,47.85341816271753,201.57656756090188,2.0817288767047586,75.71703743585074,22.623202616265498
0.9257944585441783,56.64009598074037,1.5667343405534802,0.0775563012114563,einwandig,13.205192264868499,0.5553902100119719,Formluft,33.67330394239449,202.30628768072668,1.3982613951510168,45.67252254770414,17.344676246330724
0.677210508469025,132.5216110514785,2.380146966112327,0.28134804889479403,doppelwandig,12.818582867886692,0.36630907434652515,Formluft,49.01450627676258,216.12556101815727,2.29485123233062,81.60922867122495,14.775036592292295
0.5319687046074943,126.89820429366102,2.0059031490801793,0.18001232799852207,einwandig,8.851965032041772,0.6926507404968993,Formluft,40.64871896331783,197.07860110122166,2.118804229390289,73.1297459329985,21.107414469192772
0.535103756861752,53.94501497051127,1.2299008992715943,0.21710547908283762,einwandig,13.97729886838719,0.9700974422854616,Formluft,40.19255234526284,203.58536107226288,1.2816397334977174,19.050381300323206,20.671178837109448
0.8301185575649401,156.60963960711783,2.0511654049094807,0.14321886788532018,einwandig,10.15922824048859,0.7598662847248856,Formluft,42.44696495913359,209.53278227555106,1.9227040188243865,77.41030584811605,15.180981845261662
0.8486508342406884,76.16146629430955,1.7257765631112125,0.06478508050145655,einwandig,14.0,0.738252932144124,Formluft,39.77192330320983,200.39868860730337,1.64953764943164,54.72491325523906,19.6344818179724
0.8086308536610389,208.84281532498554,2.661780595755818,0.28949311033545727,einwandig,10.090579756155776,0.4947110425701968,Vakuum,41.92863613254385,215.27221402087673,2.679585425842608,-116.40706838966977,15.507322556194985
0.566898058542261,123.27680275090076,2.1177390564168137,0.2986495822771205,einwandig,10.725295831660606,0.9517747310361853,Formluft,40.12949063286882,197.10852895570417,2.398742075481193,54.94888672269288,19.180452615668592
0.7464322646133439,95.94387056728524,1.6875058271643797,0.14113671219011076,einwandig,9.844799763711706,0.6300743493429861,Formluft,31.321810434523403,199.2530573356934,1.6248573666390593,53.3443922458294,16.827224737718595
0.7233371618281456,141.57536794492125,2.257196475690345,0.2859669824379949,einwandig,14.0,0.48690143713207334,Formluft,48.56637372912746,208.31055696764182,2.5750670519754575,72.0985627294298,19.94418215043936
0.7437377193458026,137.37148499605522,2.075227003950983,0.09193157274039106,doppelwandig,10.865647436051063,0.9913899863031053,Formluft,45.24922561043233,204.47833909149014,2.0855500758666445,64.47754681217381,20.289239094603293
0.874285755589638,134.95095886781678,1.9697320626439419,0.08867111241464389,einwandig,10.043521894153741,0.5961867536563172,Formluft,38.76943286333801,216.8403601289416,2.0629104166593377,63.796078090782785,13.099096517601199
0.7447191097549364,194.72022539649035,2.497612031351565,0.06827796000229287,einwandig,10.804592793105861,0.5600492876866809,Formluft,54.81046270061391,204.5288788372376,2.550600110481362,115.07342870692321,15.9452748801302
0.835782712614379,145.788546327243,1.9867502173044587,0.14781735189603767,einwandig,12.654724004630232,0.3244728871091841,Formluft,54.14094166459927,215.37160424362833,2.0568450503965603,97.22507702652152,13.659093284436132
0.7135158138977783,92.31254369498458,2.0369042833471185,0.0630755625453998,doppelwandig,13.960092274044444,0.4248064812012778,Formluft,44.916426044876744,193.9183252663693,1.9509502071104787,99.26992634266296,20.888819360384876
0.7578238797379968,112.95159255099335,1.8891554683741738,0.14866429740322418,doppelwandig,12.21571103234389,0.8664339485505963,Formluft,45.36811994570512,192.72585840953914,2.1350053391073227,56.49522183121897,20.67839132064683
0.826257645167708,247.9193212085347,3.080031682970607,0.08459760716241706,doppelwandig,9.120397243560072,0.6378865732215051,Vakuum,49.3116365063349,210.79075661798345,3.4807856667702337,-143.6805271405191,15.983146902579076
0.4085688360288667,88.86364188303986,1.630378765133699,0.23263194889323935,doppelwandig,13.242483104285409,0.9684123088476355,Formluft,43.05032616288309,201.5872181446054,1.7146353805002836,37.329916035045905,18.05426806743308
0.6360657567285397,155.36527589438543,2.08513303385811,0.258340662334102,einwandig,11.788660633898111,0.3587200622565069,Formluft,43.647954923748024,209.61972923792285,2.4020090915511196,108.0443765061511,19.740119471072433
0.6059254691414409,198.40280941802587,2.5521403987065168,0.221953856949072,einwandig,10.889700156352317,0.7311604096789022,Formluft,46.237768373407945,211.87437947276743,2.7134345872854415,93.58719778113453,18.14558849700047
0.5722244303513315,162.82358480989518,2.4677675584860412,0.10012353810903897,einwandig,13.118315882363714,0.8039889032803207,Formluft,47.35371069175401,205.04174489753723,2.724076408746077,80.87750903457795,13.456273285000744
0.6449715497546632,132.91406538158387,1.9852027543429287,0.24171204822698894,doppelwandig,11.789978089512104,0.7348281885252224,Formluft,44.70857591818896,205.36519090900669,2.072970122270062,88.45445241777051,15.699320399866558
0.9989882622468791,142.93074835096604,2.0128661908983165,0.11237504925831875,einwandig,9.793124759565124,0.6709142920880988,Formluft,42.65724186812674,208.29440126250054,2.1265697392230574,92.82784082674952,17.991906441354526
0.5268337768613514,167.96281038549398,2.3670221197393233,0.23987214924213185,einwandig,10.512346334154582,0.7048088242370976,Formluft,46.859359635495686,209.81573577707474,2.5878505138389105,74.40718944716939,17.834661092400445
0.8936556709182961,88.42763278395428,1.7822744523792957,0.1918493937240977,doppelwandig,14.0,0.782684713963494,Formluft,40.32003128539277,198.68538503004754,1.756369405547419,55.1104062903469,21.458446409124626
0.363426045676839,127.2891669399115,2.2647405608472693,0.14167812907280242,doppelwandig,8.24471490973252,0.9042844805462704,Formluft,38.43364293897275,195.27300710614375,2.194546507578357,84.04324315899004,22.28713506780751
0.633022994002845,315.0,3.5730625717558744,0.07087309450401443,doppelwandig,3.5634956092560777,0.5354412509992801,Vakuum,50.128154947214234,214.0593410229644,3.970129321866776,-228.0468213405327,21.13967794450516
0.7325506130210011,157.72983283126914,2.3584375644298388,0.25687737745175643,einwandig,12.89330642200292,0.6217578563091674,Formluft,50.521633914499525,211.16551272326086,2.808436493568132,88.33274574747333,11.200146075555526
0.8172444662718557,135.17053856393727,2.189255594049546,0.28491323019955633,einwandig,14.0,0.7451367106320196,Formluft,48.71254379105805,212.09496416181076,2.2524866765861677,80.13792685547301,14.351664237251475
0.842245315958571,107.83529934461585,1.689730087467032,0.21647944500015937,einwandig,9.773717446345657,0.5199511666285133,Formluft,33.12496085580602,201.18571019625603,1.5949892208340812,86.65094426007146,21.604241343239302
0.858669447039985,88.83763735072881,1.5662012882353988,0.2911353916733597,einwandig,12.979977607897569,0.4251480061626867,Formluft,39.98639502882693,201.1277494069993,1.557910513865942,73.47787256185802,22.632771087127054
0.6302549855503125,145.25322026268194,1.9994413186606081,0.28352785476074777,einwandig,10.569579267598922,0.976318129744693,Formluft,46.088410610912035,206.8160059963095,1.8507804582792764,68.50890755600597,15.313992362782718
0.6075296414670865,150.1854516385644,2.0016617497547684,0.09865210020093841,einwandig,10.723703484552644,0.4363102221573661,Formluft,47.840931286030305,200.02332326324765,2.0785245074018963,63.09628671513896,19.504719447795033
0.8715951762514307,123.29560223543767,2.105683799114062,0.2328030871495534,doppelwandig,12.52867196162689,0.46291316678157546,Formluft,41.65155256735953,211.53384216250592,2.187679065737859,85.02316169404024,12.226629599648978
0.661739135023677,315.0,3.5635075137495633,0.13732620485942365,einwandig,4.5392595419785025,0.7330802703378146,Vakuum,51.67825163951864,209.4326556083359,4.083974281477874,-198.9370690692377,20.1737010092674
0.44486273533241555,92.0755204918963,1.7485285733988878,0.1718793401414065,einwandig,10.48367698671779,0.35415781694505194,Formluft,36.57790568308411,196.12800133109593,1.8536756293301342,89.68289344180995,23.267858981525634
0.47334255719930385,83.35021393096847,1.2778942341374075,0.08924135778721144,doppelwandig,12.313742305883338,0.3238333576706446,Formluft,43.68133271216613,202.4357107579736,1.448488092850679,72.9857190160353,20.51508359029767
0.5161095427996777,108.53000915744636,2.176561602052364,0.2936948570144131,einwandig,11.99599857527552,0.344809522663744,Formluft,44.02385050264291,197.94066752155243,2.1563229499889807,67.56556926476827,19.659547948522405
0.7994321488107528,125.15556624040492,1.867103729300206,0.23153434576910215,einwandig,9.619200632621535,0.3862845520500378,Formluft,36.49338400704074,197.91718161728147,1.6825314706834547,64.19158441091895,20.392577352128345
0.728485147214113,86.95478334770016,2.0034101801724447,0.11672707740774203,einwandig,14.0,0.600437803493931,Formluft,45.110871957443976,207.64661773009286,1.9753312491013972,58.35329796259502,22.06013315392287
0.8380970708135536,143.55858537090245,1.9310824608695225,0.14286792254200836,einwandig,10.575913419505373,0.8804824504251438,Formluft,48.0699064486333,202.8632693502826,1.936445446676361,77.58683619066024,18.766951923467353
0.6145494707326931,151.1481751573649,2.087325227475439,0.1556207317071961,doppelwandig,10.377660408932186,0.5393803251668691,Formluft,45.46677303920417,204.85230211996839,2.2503510955186248,85.67385025748037,17.636046925344605
0.7317079382153429,177.917035909176,2.0929088798969637,0.23688343103596005,einwandig,11.1173916827304,0.5992719902531938,Formluft,47.03632140984322,206.62562559067422,2.2047324887461186,77.14369691087208,16.794472184565404
0.8251180787934673,100.84190218411479,1.8610539638643229,0.28142431669239615,einwandig,12.221135893262131,0.7201757649851068,Formluft,44.64361339255098,196.89829472277145,1.9042635671033965,28.848396486023034,16.683556924608503
0.6381306920559523,237.07986502504204,2.731450397078652,0.13036003324614293,doppelwandig,10.747957000185576,0.5115010979366328,Vakuum,56.35087271501309,205.9022220016603,3.0435321084242104,-138.49371851088517,19.364224092752835
0.7913550475114822,171.95640529388447,2.2147012192363227,0.16812502207010488,einwandig,8.834244792051555,0.6027765151375863,Formluft,43.78738301289352,207.50997412461922,2.4800045361988032,60.844210819038764,20.380322124662936
0.5676148117866697,91.29027235539881,1.524445046267031,0.1983018932086753,doppelwandig,9.922969996988083,0.5704181808050526,Formluft,39.49550832326955,204.4900964304086,1.5441313497524771,50.912207062092975,20.513536007699333
0.6273892306869856,86.79724473257914,1.8109812172713127,0.14833599810007891,einwandig,12.210493754088306,0.5393184791550139,Formluft,40.38284160886575,197.35039975277834,1.8603121834230572,64.79393774987605,21.50875664104543
0.6236524212003342,111.89087572594273,2.001846553542674,0.17604533084142132,doppelwandig,12.323200452721457,0.5718752186374263,Formluft,43.85072485655959,198.64726888763573,2.3267467090966285,87.21813263101903,18.112903946014452
0.460832070882192,151.32865575279052,2.4824343296841422,0.0764269072550255,einwandig,8.735271717985196,0.3077823972884443,Formluft,44.463524248029465,204.19857591924517,2.5021217360246637,60.898984478006355,19.467741837819652
0.7973944961571163,162.1810685472887,2.1945925552173637,0.09191859693004152,einwandig,8.169966162917262,0.9203824676851091,Formluft,40.66475232016419,208.12412971095952,2.3385784813540615,66.45059074185045,21.66487397624011
0.6061195319594552,171.79562254046536,2.407187885980743,0.1502753143050362,doppelwandig,11.069705001164337,0.9841427582140836,Formluft,45.07194318974266,207.9849336030018,2.581452344378883,85.26871186122337,16.681427120606784
0.7024988237455374,315.0,3.3265997203897073,0.2787347529426381,doppelwandig,5.609438865370076,0.9037473339912967,Vakuum,56.872742167827326,214.37495799708603,3.7703289607721064,-191.8344896434089,17.612230930263536
0.7961493317811817,60.999263275416325,1.437738252793033,0.1373395114361584,einwandig,10.569994984100752,0.30401959183796917,Formluft,39.016382467228176,199.073284311749,1.4516833893012637,60.70076982947476,22.38214248657046
0.7893062352059887,121.73155037037843,1.8960256059708507,0.11244820215125341,einwandig,13.887393825368664,0.8256198826862353,Formluft,40.78154005877468,206.7054138145241,1.8479540593626955,71.49219997732257,14.875311640439373
0.8330770217945572,315.0,3.5896674936243134,0.23571555521231896,einwandig,5.861410654145815,0.7011701208106995,Vakuum,58.55071505929461,215.22651697117215,3.9036990609067628,-202.97772613395915,15.991759499311527
0.6803029030981153,182.0170311359631,2.608689520050434,0.28728254151915233,doppelwandig,12.749197429331637,0.3659224377054252,Formluft,52.89493486644039,210.49444616694498,2.9446604778828402,114.01419941474637,13.939091745531439
0.6153403375911692,81.32847826183539,1.799287829719408,0.16478090426588687,doppelwandig,13.02372962567297,0.9530013944157183,Formluft,39.59971478823503,197.77071098629668,1.7934503432655147,78.7876732321228,25.237534926975044
0.6840563578187201,140.09206285864306,1.9943146620365029,0.05215123889179578,einwandig,12.08721615264453,0.8433519904558457,Formluft,44.62904478376672,203.20500930242966,2.0002977628390335,60.14204476139133,20.61662844220739
0.362533113208394,118.39492544402617,2.0969295892456596,0.22203733286890448,einwandig,11.61712737170564,0.40170740051366555,Formluft,45.827098671553884,201.9986987998112,2.360280587279159,87.51865837028603,20.306512932018286
0.41057750551538247,116.45445117159205,1.9250228388065669,0.15376520040403624,einwandig,6.778314231618805,0.9748290007854472,Formluft,36.21515117974705,190.0,2.1213039252550043,86.68225374044124,22.292653354825433
0.43546007752911947,100.0033397049541,1.7513371832550808,0.2184113841540538,doppelwandig,10.226343525268739,0.38833912696744805,Formluft,35.296516104574934,202.34410672554563,1.8466450900242295,87.65854401745618,20.645530210327276
0.5005506344797036,134.70712310863917,1.9713802618462757,0.11942912895730089,einwandig,11.380903002846573,0.6182759149564985,Formluft,45.56434329135134,201.7508118525384,2.1463423899633316,68.42194554070001,22.847594297177093
0.7799548453446873,214.51698291432902,2.6321454941603992,0.05060203595424061,einwandig,10.366533701727183,0.41128301286142105,Vakuum,56.51872454663352,199.8521711032434,2.9109321490200117,-111.9855813893307,20.896656955823925
0.5189041889279877,103.96013061697435,2.09302812186523,0.13612405468640093,doppelwandig,8.8216486897994,0.40513355654053307,Formluft,38.446435705505536,199.73708561887037,2.1654045649401708,50.46680998911644,18.470772386832387
0.624367489192122,172.4308000076486,2.4255580150352922,0.2261980856532354,einwandig,10.582026584087862,0.9774640168622271,Formluft,42.73568946869144,202.05396148093087,2.6632489163842896,74.07463521142346,20.61993492086077
0.9598456595572131,187.5679111249039,2.526735066124412,0.1482783207522973,einwandig,8.06627404744934,0.7004859469746381,Formluft,46.96544744482449,205.3930427049645,2.510768247318151,86.66064360267572,19.51537584208784
0.6287472057877148,236.07087101420697,2.8492299393331137,0.1047935349133065,einwandig,9.567468554824133,0.48142244238510173,Vakuum,49.807621921502076,215.81270234323296,3.130066328160931,-162.80524672752958,16.81406419635296
0.8475031136934172,86.19800773071456,2.0564808535614207,0.16600171603352537,einwandig,12.806248235332484,0.8434795596065734,Formluft,42.04925693721755,206.86926409758107,2.184874337988222,40.44757339389455,15.004050314643612
0.5132764639980245,129.69528155839672,2.2333138257941374,0.23808713082459637,doppelwandig,13.244621165899229,0.9126710795117552,Formluft,45.16072791363965,201.19303650430018,2.727801489230453,68.4428430677738,16.652872623324235
0.658912488426474,95.07147423204856,1.6524124766365695,0.07985827169807651,einwandig,14.0,0.9423227557514451,Formluft,45.81606201832758,202.88775533436095,1.6835236902042205,57.21678254278051,16.487556384577445
0.5099955890178837,134.82790362239194,2.037580970773442,0.22293800841166195,einwandig,12.54728220798826,0.9530894796768103,Formluft,44.75526761581606,202.89511142515255,2.0246251364618155,62.77216137498278,16.54086681357356
0.6321933848198875,134.3987246938833,2.0430531160454297,0.21683600595098684,einwandig,13.360819060594066,0.9339072808287066,Formluft,45.03820603789788,196.8509315867841,2.0946358119494266,78.75203141673728,19.22691873284999
0.8680616274914791,77.90771626678023,1.6451425268766318,0.14268446992126782,einwandig,12.351622141482817,0.7472526771485994,Formluft,40.52657084079901,213.56322953177582,1.4194706581798344,48.162012847675776,14.178899464437436
0.3545359153615302,138.62476576258143,2.003814227205936,0.29258404784487363,einwandig,14.0,0.53972665486494,Formluft,50.18113644596884,201.88747922276178,2.2899988805959053,83.93111456911166,21.379042730536653
0.7868847287091714,315.0,3.5858224785042543,0.27367632487008786,einwandig,4.687361807010237,0.9478973742072174,Vakuum,56.70209574620373,221.68713650043043,4.014411303887307,-169.48486990084984,18.56612930447001
0.7475471204664556,162.49245750073015,2.5177528798117383,0.12904037020051745,einwandig,9.882177006663104,0.3857475696002702,Formluft,43.69621983973825,201.84561951042534,2.547165400628964,82.88683872990796,21.515484669043957
0.5811700088606411,72.12079438520786,1.3799221387310383,0.057772773348460774,einwandig,14.0,0.41815987053557224,Formluft,37.31266537532161,200.80441328282572,1.3379389012237008,71.31189880355655,17.742999060345678
0.410788429122309,84.0543909718415,1.503213117210922,0.12707620168626915,doppelwandig,14.0,0.6036792783469856,Formluft,45.31466718304235,194.45814643724736,1.6190396395302635,39.27490939995466,15.223930737050821
0.7144259015427739,126.61898964656307,1.9404781338779082,0.10118048563526082,einwandig,12.80930329712062,0.4985654595492271,Formluft,50.59172143333384,194.24343078561736,2.018608403854182,85.88436652757613,22.131050055118543
0.5941014581872395,84.8333918061198,1.6131478004327842,0.1868129785118982,doppelwandig,14.0,0.73101296995671,Formluft,41.64656399339395,203.93372903228877,1.525218143218856,52.48682708640244,17.025458485465023
0.7465352422709407,229.52115516124198,3.1359391225018256,0.27968610529553867,einwandig,5.09485681175687,0.9337113460752362,Vakuum,46.17170033267456,208.87612710083937,3.6012338448596264,-102.06420882779166,21.399897588628075
0.7043704291046885,69.14732926488992,1.7034350171213453,0.26758437750938036,einwandig,14.0,0.6437219284607133,Formluft,40.56255276250083,198.69532226045425,1.7423892636243163,47.7708661362377,18.4193264672632
1.020355778264183,163.04814185723723,2.4460334876756376,0.12645728891620667,doppelwandig,10.516014535835838,0.6877094153929726,Formluft,52.29223618786037,197.6076117060471,2.4399393626494588,93.68445095759259,15.691445268921424
0.6521288745053951,64.44306915325919,1.4758896991990635,0.15714938338890927,einwandig,14.0,0.5961936102867647,Formluft,39.35542022695848,197.79574849786215,1.4439729844621096,80.33277199241995,17.854175314224626
0.495300501475627,125.68136690244307,1.9625039242015225,0.05913554976989162,doppelwandig,7.790912669503011,0.795298411983157,Formluft,36.96713278508181,200.1180790799865,1.8593571881057123,91.49388217710958,19.50695626024829
0.7358551269912632,80.02799750041719,1.4224681679385276,0.18604087691228738,einwandig,13.512437069451952,0.3704821458923497,Formluft,35.8595906722303,195.81949070872642,1.4352983907205128,52.581862823040524,19.995678960424925
0.743999336794353,177.7217592480461,2.5390351081915417,0.06584199501268222,einwandig,9.42995146050915,0.3340129201485931,Formluft,51.01978273820202,208.40337971150052,2.9992902231861978,108.4418880534356,19.442282435912883
0.9718375150480874,209.93738774109872,2.7531572926501076,0.2846515415572749,einwandig,10.895805609635138,0.748936932103214,Vakuum,51.20185232733643,209.1484643663649,3.1311287911924284,-103.31668627207397,22.255288638952617
0.8670222491829157,151.10960271116056,2.4017764263910273,0.2667334587130681,einwandig,11.856400837158677,0.6744149816079064,Formluft,51.37008787419067,203.80563439728817,2.4766180159824573,73.69082381507464,19.397201919303885
0.7713742118299018,214.8834866945327,2.6874434365528366,0.10354690660937575,einwandig,10.360008427635039,0.5851506203135644,Vakuum,50.423664691579354,208.63605221408645,2.9455974572302015,-93.67275820720815,16.678110129488715
0.9926605782439124,51.223414623178186,1.388520445055366,0.22484216996551137,einwandig,11.601531257957562,0.5337948493154203,Formluft,34.79339927979011,193.29677547911027,1.3746552853862066,52.30933190939624,20.19458428509814
0.46224738913542973,137.7868170403074,2.127801365606554,0.1920050956083333,einwandig,11.441391332355094,0.33626521083018784,Formluft,42.78485364901793,202.7623271163511,2.3661733956460465,87.5902983500899,19.973216117032905
0.5720496934500504,161.91890579436117,2.4291358826809537,0.25033942812904575,einwandig,10.591693259282287,0.7763893136897985,Formluft,43.69140684987201,203.50570660941673,2.593595325770009,62.133081788586026,20.936460123072102
0.5146848117188949,172.2366381256195,2.157360761690334,0.16891302668788,doppelwandig,11.684704130274376,0.595027275074502,Formluft,48.82160831052976,206.71016160449065,2.0456081798576253,78.811659194808,14.989465543585517
0.6220380393688464,157.28751375952174,2.36870853013693,0.0979429926664445,einwandig,13.04640614687889,0.6116876276637316,Formluft,49.94257253791106,209.95487424971958,2.487827541800968,73.95067172874592,15.693960772886648
0.4246627704887382,174.09634465752157,2.389696422934248,0.2099608500307079,doppelwandig,10.948543227579188,0.9254113959883241,Formluft,47.50443358323523,201.86335524574883,2.528884858141249,88.95059403873759,18.969380436580842
0.8270301893628809,137.04391733244512,1.9375557484665067,0.07007008174898625,einwandig,9.021557489911675,0.8162835177664352,Formluft,36.11839613346911,192.3588402661448,1.9943804316139784,81.34088104480816,19.09538444178687
0.6555554605802453,72.37677822653723,1.2663233629141877,0.19614699779210554,einwandig,13.405738163470106,0.45361020408530406,Formluft,41.666548247030136,199.63737331641903,1.1189905474442485,79.81687186701535,20.22216989854499
