schneckendrehzahl,massedurchsatz,massetemperatur,massedruck,duesenspalt,abzugsgeschwindigkeit,kalibriermechanismus,kalibrierdruck_mbar,kuehlwassertemperatur,mfr_charge,wandstaerke_ist,aussendurchmesser_ist,ovalitaet,wellhoehe_ist,wellteilung_ist,bindenaehte,blasenbildung,risse,oberflaechenfehler,wandtyp,delamination,io_nio
37.709888035696245,50.03411582940047,213.88162817757873,130.8767788748677,1.8732695094670664,3.9944420400908496,Formluft,179.8342310174314,9.587866907038153,0.74148262861638,2.161636512335356,109.7993038845824,0.13120545592540692,7.662136660538066,16.26784363123028,False,False,False,False,einwandig,,IO
21.685137599432007,28.384615879145343,219.22915279294207,97.16359705622789,1.5834122893078033,3.559653526186535,Formluft,168.24446057612982,11.812566818526937,0.7455597746259109,1.7715119224065958,75.47655652453983,0.15704482289885652,5.282418975763369,11.58984655132377,False,False,False,False,einwandig,,IO
42.36786842423816,52.61993636870814,219.9496327760504,150.1901099995626,1.9183125365249714,4.5190051423220385,Formluft,208.29598258751253,18.714563787526863,0.6823828187091494,2.175784335397148,110.58563028149969,0.9085735689437134,7.6149516355180324,17.18845407640322,False,False,False,False,einwandig,,NIO
29.352747170919045,25.718529705207633,221.46689760259676,145.2358063015879,1.325805654829985,2.9852574658647137,Formluft,111.8702771702683,15.589995857205468,0.581830166705999,1.4443556977422671,63.49958493143577,0.34188656217055324,4.637565729794994,8.54416405100975,False,False,False,False,einwandig,,IO
78.20246919793156,150.0,217.9959711565325,220.9670809716036,3.5751158169487076,14.597903523832048,Vakuum,-683.8011212667341,18.150668687957516,0.5547196899262037,4.036136098941354,250.5212841098845,0.2641896095898367,18.090346132322704,38.32003061918465,False,False,False,False,doppelwandig,0.0,IO
73.12923973462782,134.62444597644597,222.3663905320642,157.21450237154124,2.904895408012715,10.131075481964729,Formluft,280.4586227085218,15.945469736280769,0.9592698083207405,3.2885353580085144,200.90965730699793,0.011493162177545717,15.159243109232259,30.582079837954087,False,False,False,False,einwandig,,IO
29.98416637070886,34.081512248361356,212.40211425433796,119.75614766089174,1.6319489249385657,2.9376421346287036,Formluft,153.65232686007602,15.169312143973565,0.7170941618255868,1.8893297258876744,75.2567634310704,0.1716717020169809,5.104259284521173,11.349559250083017,False,False,False,False,einwandig,,IO
40.70561466004225,59.62007778728296,222.1459890492906,120.48410104113381,2.1649763880867257,5.04266825820769,Formluft,216.1203545621349,13.279824687300438,0.8687901619281475,2.3966336483917057,125.64001875964894,0.4830500894048526,8.813217985337602,18.629641688321,False,False,False,False,doppelwandig,0.0,IO
22.79072310415056,23.81836764436438,216.41130962945945,67.5261034308256,1.5657737082926468,3.2597647221700172,Formluft,150.44185624295474,11.223989376279997,0.9077360406467876,1.775225890943277,63.349601191147435,0.2770439123928732,4.244563055245404,9.64521672460957,False,False,False,False,einwandig,,NIO
49.88108979028008,63.60189674453641,220.85456564822593,157.1666469092778,2.248014072536126,5.690836067127645,Formluft,190.14713290434605,21.610805158929995,0.6383729604851178,2.6099652805966116,123.89297977439969,0.2899902984332502,9.065233347842192,18.429717319670516,False,False,False,False,einwandig,,IO
18.644304137085207,19.77210039246966,213.21164206271976,72.49500455230422,1.5578912909363187,2.6361632048961,Formluft,160.2860737436185,22.269236424519526,0.7635258648891766,1.7798933336465117,74.89731491561126,0.18096779771418364,5.376294644506725,11.161152490026666,False,False,False,False,einwandig,,IO
21.959585965432296,24.49228730535326,218.32388588126545,93.52823328096498,1.5975293037974048,2.710496466756887,Formluft,88.14371927757455,11.845188181023264,0.7067516163237021,1.8501374841182197,62.45174289978975,0.31745772525169924,4.593404979608249,8.712486524280509,False,False,False,False,einwandig,,IO
39.266033730931625,46.694762002370545,222.0965532182777,220.5615535450106,1.6786451533877722,4.755714143597466,Formluft,207.92431363077725,11.583683591972207,0.5264179295474667,1.855166187226416,110.14223320402533,0.7728275381123676,7.501651185955937,15.629238521465819,False,False,False,False,doppelwandig,0.0,NIO
38.06948443626701,44.11303289206715,210.87314139618962,182.18995847250284,1.5376114134375511,4.372831892886293,Formluft,157.49966554362967,14.60890743031163,0.6721780036143615,1.7726917670677702,89.50766703794719,0.344461888185339,6.467167395215449,14.666153317352942,False,False,False,False,einwandig,,IO
29.352536983950042,37.53626894982841,213.64168696445122,101.75603017137571,1.9521955441268857,4.3327838325323,Formluft,157.92544004028605,17.361740059452607,0.7881259885358841,2.253648300446702,90.37721234762715,0.13555590798997688,6.34064878993921,13.531537609204143,False,False,False,False,doppelwandig,0.0,IO
30.539612425161053,37.05713553893107,207.03382435308828,121.36511416418232,1.7699640399264824,3.3016968740214003,Formluft,117.25126988619095,15.272727168173322,0.6251456117483712,2.0406419725914464,90.57534781433664,0.6771883131786177,6.696597962515008,13.601844510501184,False,False,False,False,doppelwandig,0.0,NIO
20.234327821167504,22.305510058986904,214.6764799270496,101.58737539421533,1.4118871370227828,3.0100184472823304,Formluft,102.22668225505238,17.998080260990886,0.6512735206942207,1.5823596254197596,50.81695184191738,0.7192821625008345,3.513355052140075,7.484633603444563,False,False,False,False,einwandig,,NIO
19.974304196587216,20.118510286140346,211.94400745262243,104.60848437020516,1.2592585587437028,2.5234545208428067,Formluft,137.10958799227103,15.803004209554537,0.6739949716921532,1.4633518168290631,51.149544993781504,0.11520360159243948,3.4983971493340627,7.086112990259554,False,False,False,False,einwandig,,IO
40.79104354045257,49.68940736738587,211.59509405056093,77.40856858314804,2.120336045579284,4.837766655550295,Formluft,173.46596216594372,15.541475434203067,1.0167293996965154,2.5188065666780273,109.02152223183543,0.1721807463858538,7.854077997986897,,False,False,False,False,doppelwandig,0.0,IO
37.02018204856831,51.688441641692656,228.89543215494396,218.1276828024683,1.7740928747842761,4.735311472328514,Formluft,196.26925521950417,25.0,0.424892659434334,1.8976241859702934,109.27560137441462,0.19494733950962348,8.452300893743061,16.545594346984174,False,True,False,False,doppelwandig,0.0,NIO
23.06921802166276,20.811838261974927,221.26924206835608,79.08453017079299,1.5332406796110436,1.9944143829740946,Formluft,110.69110255428218,13.899186993618773,0.7752464948540888,1.7585265332897422,52.00945132462563,0.6516302447356084,3.3823728593324276,7.401680861224017,False,False,False,False,einwandig,,NIO
31.753607976592626,37.58313019091185,209.54621674590007,126.51697225664681,1.627065853580689,3.8399895826508703,Formluft,179.25338279199397,22.559787571298187,0.6619991384121753,1.8954987612510197,90.67174193503043,0.03284327182032345,6.324383076977153,13.123898636152761,False,False,False,False,einwandig,,IO
42.606165938068074,47.25936930515477,217.99173909660055,107.5032034838713,2.399857329929024,4.822278636467716,Formluft,185.8300193040825,21.787452270723456,0.6039017637246349,2.6256607499844575,110.1335124786459,0.13300313451145973,8.050006660447298,16.73974439661202,False,False,False,False,einwandig,,IO
37.28970162919458,46.68486503791788,218.52917519682447,130.2719182620327,1.8079055188554598,4.411937897988867,Formluft,163.36376937803794,18.016374026338596,0.6583186439265601,2.0778682144353136,,0.4508736080977577,8.008197667298376,16.594182345934072,False,False,False,False,einwandig,,IO
55.88689944352423,92.04254759036114,212.84756016058154,163.26897107562218,2.403633546639995,7.021473429077353,Formluft,243.12901359697887,8.295472654201898,0.8001064365750135,2.7838017698999717,159.96765424157897,0.13128075742302553,11.474206250308063,24.196453885871847,False,False,False,False,doppelwandig,0.0,IO
34.61121213825973,40.526402039143285,214.84380209980952,114.93507674430892,1.6184397369151908,2.9913344352907645,Formluft,190.02433807402426,16.124229961451846,0.8086785391030841,1.8705680547596348,88.74026022138865,0.27655210875808106,6.049543704135232,13.852522406009918,False,False,False,False,einwandig,,NIO
35.07522109414349,45.587373424864204,215.88070828273828,106.14915641928582,1.9402754999229483,4.6934470066203735,Formluft,191.95290156072403,13.941220970417813,0.7279025683652129,2.1290684878193473,109.51208598309273,0.28531648882847804,7.741638369000013,16.414738043850868,False,False,False,False,einwandig,,IO
35.83695316731813,54.339765661523394,208.30226492880462,103.88918085369508,2.1251886403347693,4.503499347125564,Formluft,179.67107385412672,16.080362765761894,0.863911197468494,2.5190606005902536,109.93056750255424,0.09856175409124897,7.699869156330385,16.41555602985926,False,False,False,False,einwandig,,IO
29.331896291647425,34.93119055929899,209.35208298953472,81.01487954842887,1.7441149902697894,2.7561264341159655,Formluft,185.11487638266615,11.748132830448471,0.8903249492650864,2.0607665256879906,74.50841207176605,0.2254254834783784,5.606182946787634,11.991226281126028,False,False,False,False,einwandig,,IO
23.80034184566205,26.39875655311449,214.70953574342323,123.39124223465024,1.160705233581632,2.36966400124944,Formluft,133.18431405122442,19.02503179620021,0.8224563912925921,1.3535221620300877,49.5866514131165,0.5409935628496559,3.7840660320911685,7.02799239554544,False,False,False,False,einwandig,,IO
18.541938169141208,23.699556338962392,216.05304105330373,120.52951413988981,1.3821949483400133,2.5618012996511093,Formluft,126.3346783079692,19.93994010844426,0.6180711323279171,1.5575863457408063,51.7918765952997,0.0316276697459682,3.513546414739132,6.563184125887816,False,False,False,False,doppelwandig,0.0,NIO
56.79590412180209,94.348328401156,211.5724192792755,188.50172488717115,2.290317726647563,6.896545684378933,Formluft,248.34684930488748,20.680097208267767,0.7741662323819314,2.6323631753444405,159.85567094788556,0.47051407897718794,11.210241433765523,24.27776935102874,False,False,False,False,einwandig,,IO
25.193947851415118,35.64710337831329,211.22345464961833,180.73552695704302,1.1283334065667963,2.7948708510039566,Formluft,140.20547669502216,14.471285134461864,0.7748800988707853,1.3248962592865647,63.18865612130256,0.2957422052012287,4.579562875245431,9.135324952562865,False,False,False,False,doppelwandig,0.0,IO
37.36624003742271,50.09391359649083,215.61964072169104,141.39194754701052,2.0079505188798628,3.72002694111862,Formluft,197.2546414636568,11.762299591812907,0.5776552849530172,2.2241193511342283,110.14674628505011,0.026606794559240952,7.735667008556313,15.961324521353276,False,False,False,False,einwandig,,IO
37.326103144001074,47.117233996441776,220.4279304847982,170.7511514494949,2.0793281323053265,4.959768678740782,Formluft,138.34369308895725,17.40672566588314,0.46458416589186124,2.2796637594821383,110.3441726084428,0.16844885255079362,7.905580136712753,16.94261900854621,False,False,False,False,einwandig,,IO
29.09856353938729,33.16376046711415,217.121387661862,191.50451985606017,1.739963679381695,3.626363713986514,Formluft,165.89872425658896,23.024297288594965,0.39658365679381663,1.9030275042838176,89.68810477906251,0.31081064712398104,6.300649526575274,13.427615808120422,False,False,False,False,doppelwandig,0.0,IO
57.569774117459616,98.82269572092927,221.40709673440801,181.91334598780443,2.6457372742475913,6.680258597403877,Formluft,238.78388281328682,16.277558538454134,0.7104783235168227,2.960181549607789,160.70452646065115,0.3439014681256207,11.590261085407555,23.36821797118408,False,False,False,False,einwandig,,IO
42.022962319058216,58.37514903479463,211.85907015150946,132.33383016650325,1.9527670205999603,3.436116460644927,Formluft,172.0044745372685,,0.7447059572300376,2.239438230590366,110.25837674986126,0.11245780498397645,7.96054330648288,17.467473059504776,False,False,False,False,einwandig,,IO
16.77828231999171,18.80160103226308,217.19057709900218,133.27278628663854,1.2065186329768327,2.911653976413357,Formluft,106.09125439911524,15.060306216472009,0.5227327633521378,1.3522375866400216,49.12186514202042,0.7612299335620855,3.383710564938579,6.6946568678013,False,False,False,False,einwandig,,NIO
42.5379817519141,58.965716749285775,212.32757948452235,138.54321048992423,1.9571665553964057,5.348236621089457,Formluft,168.88302626355596,13.986119176416949,0.8569048498827043,2.2089848179694296,124.94193987108085,0.19260428859545578,9.06917350972469,18.70666080383195,False,False,False,False,doppelwandig,0.0,IO
31.888144653992523,38.00403584987531,217.16918200649675,136.47361012671195,1.7158323595963987,3.7042742853876205,Formluft,121.90779799925642,18.633103754417995,0.7228327223944617,1.9341824658142477,89.89832369952066,0.4418365124260982,6.792542918539936,12.555361612576405,False,False,False,False,doppelwandig,1.0,NIO
28.77584313614971,36.77202748858393,210.2543053332008,91.95319889852472,1.6166136518654666,3.4704592005058417,Formluft,164.93004834896993,15.575732930644538,0.9024178922373028,1.8890675767010456,74.85411547767067,0.3653874374994496,5.330322173028951,11.385329116926114,False,True,False,False,doppelwandig,0.0,NIO
42.13294323760551,56.72579120607876,222.26494797199473,120.18403151041049,2.06224998793148,5.469359358518685,Formluft,209.24315639417853,17.61409164611732,0.7555803804975386,2.3115709577543804,125.30541581409516,0.29239059390209454,9.138549983533654,18.429445649894788,False,True,False,False,doppelwandig,0.0,NIO
35.42370544642164,43.433521900444504,209.51715067395094,139.93406835088672,2.0727750133960936,4.497775228021413,Formluft,133.73975745575441,18.03002742910811,0.5400499642181272,2.3995742289782007,110.34804461940499,0.2761656190689588,7.55507135101298,16.909637407664686,False,False,False,False,einwandig,,IO
32.76931955088371,40.545057906248644,221.31198350277282,117.35873663617134,1.6708543984595479,3.0233143130968734,Formluft,128.47230917196518,17.390067356555633,0.7687421819935223,1.8584362721714403,75.32866162049402,0.26706025588903376,5.5655562759364905,11.241306806846646,False,False,False,False,einwandig,,IO
80.0,150.0,214.5558210425888,166.7943025252558,3.0462292057789244,15.0,Vakuum,-830.2565994080692,18.23142127755096,0.8005166042308152,3.438432476807803,315.1578410630283,0.1716833230450947,23.42887247902815,47.92530388950342,False,False,False,True,doppelwandig,0.0,NIO
39.38052952960416,53.117653223674246,217.86684663005207,149.8415880639665,2.055727652860169,4.58837680956208,Formluft,176.39971252558738,12.587977068959635,0.6178564621169491,2.3295965482192034,110.05022037658028,0.23888044489298269,8.340556947399902,16.28514304129804,False,False,False,False,einwandig,,IO
37.7307514916227,50.47957597920003,222.0686112091397,215.97084212210353,1.9565098449081642,4.97881254995174,Formluft,206.90009907596723,12.343882574612675,0.4836860504035187,2.14078844249786,108.67988858298277,0.24141985331132484,8.012664029057698,15.69772782192704,False,False,False,False,doppelwandig,0.0,NIO
21.948083513835407,24.363139694872096,218.31029070349635,138.92715853914635,1.0696637433382257,2.4588387314736115,Formluft,130.9950359855327,15.829513573570974,0.7150444096459909,1.1992536621714203,50.54799412746603,0.08461694634321913,3.4472017642443475,7.618758026513433,False,False,False,False,einwandig,,IO
21.609702699104652,25.818176466636057,213.28090601120718,143.81203781698613,1.5027997966252251,3.715590962366689,Formluft,112.86577581378573,15.925754718955009,0.5498733047025722,1.6928673110179493,75.30385469228412,0.02622328091213991,5.118035018814346,11.123721259770402,False,False,False,False,einwandig,,IO
32.24836040833547,35.936317732559075,216.05529302537704,82.98696744383159,1.7914630436244765,3.7692609893809648,Formluft,155.13351802302336,13.910708693121485,0.8681331494591698,2.109721305142841,89.38915476236191,0.1249422921573858,6.977923513474348,12.590370059311272,False,False,False,False,einwandig,,IO
37.33055131964229,51.72063153809042,222.95850790705038,132.40489321985203,2.156020914394375,4.5722763874066645,Formluft,173.03821150382592,16.964001185658702,0.6389234979360111,2.4141993569482527,110.16369926979925,0.5482963753027577,8.263810067254063,15.972309861957145,False,False,False,False,einwandig,,IO
25.57405653247711,30.216436428399028,209.38131182356474,83.24177201076527,1.6661432763652606,4.58204378692959,Formluft,130.215234112958,19.63286972333616,0.9586901659739948,2.0080747040188682,90.38749916553174,0.44315776804712675,6.742637547400691,13.131433777261755,False,False,False,False,einwandig,,IO
41.946573349985016,60.66492954474308,226.0227044457985,256.4997533689511,2.174279771589988,5.786071286487373,Formluft,170.91451350289458,20.750047496613945,0.3813761998721746,2.3392115680815486,125.63468468105604,0.07477277248219147,9.819984436181606,19.527691695200367,False,False,False,False,einwandig,,IO
24.661955116445583,30.41834251866237,216.3810552189001,91.26848091140141,1.73036538217786,3.796443697755286,Formluft,123.87956907516545,,0.7202193406217722,1.989800328332516,75.32252854079675,0.34348942497039525,5.442672069044679,11.603722899784989,False,False,False,False,doppelwandig,0.0,IO
38.91415370093165,60.664239072198555,211.5518177441974,171.6560793769009,1.6186074157519637,4.805954536653257,Formluft,187.18149180974723,10.740793347771259,0.9144088960151979,1.9009087251077668,125.186523733429,0.0032508917615964054,9.56576959092413,18.57613241860363,False,False,False,False,doppelwandig,0.0,NIO
54.058862178378796,89.59567276871608,212.49520764063175,249.6203273818082,2.1481646771249916,7.996873000862517,Formluft,247.66459554486727,11.348005705166297,0.5664543526169055,2.4942443263243765,160.54241988944838,0.9504044473608637,11.568234202014246,24.23543486493612,False,False,False,True,einwandig,,NIO
44.1945418253289,57.89143229650201,214.29789282511933,165.99225032390805,1.9425743792588817,5.092113282352018,Formluft,220.8842694642884,14.841418426233416,0.6761198596559447,2.225071358159375,124.82021310961895,0.3236665028642374,9.361762123784905,17.730270060069977,False,False,False,False,doppelwandig,0.0,IO
40.93664479869208,54.58687259891632,207.66252953295486,131.4182279088547,2.180081820750317,5.034003528098597,Formluft,210.2728991162474,16.321146164029503,0.6395446428453934,2.582580007758321,125.23773795997582,0.15404681147774565,8.979882865139782,18.467546944426,False,False,False,False,einwandig,,IO
74.6088782933863,135.57898818866965,214.1595432943476,259.60987207873035,2.80901984825882,9.136300634634704,Formluft,305.0074448056165,15.046327984572045,0.5974348536771575,3.1421664293973004,199.67313505291898,0.40770237400137255,14.672115871857745,30.200497689504182,False,False,False,False,doppelwandig,0.0,NIO
22.600345299637933,21.299504052815028,213.6547438552404,91.52490951774438,1.2598913919788488,2.6305163298215293,Formluft,104.66764357059266,13.789442679269802,0.7366933961671421,1.429553712400472,50.756060155058684,0.4354057815034526,3.554496165228878,7.582688153197734,False,False,False,False,doppelwandig,0.0,IO
37.33925286731287,45.798873813725294,212.25685132474925,173.29555196082205,1.8024099040189934,3.986658416758944,Formluft,194.06000393225779,14.78232703921051,0.5056867598501344,2.0395258868441557,109.0306377103113,0.23668735616164333,7.6676081070731685,16.230321927048195,False,False,False,False,einwandig,,IO
79.70662255663179,150.0,218.1245433172137,165.45821474877238,3.276613910779109,14.663301531418796,Vakuum,-720.468573413022,17.933255289730013,0.6833546828004661,3.6995595157949266,250.36536773973947,0.2872671560052369,19.31355185288091,37.4808459339345,False,False,False,False,einwandig,,IO
38.00579694063828,50.12019921970918,213.50574176362096,130.24125781358316,1.8336447990608913,3.955373946704923,Formluft,173.17055233494435,10.68151021283187,0.7773991356526859,2.180102381188076,110.01089054592262,0.02043964041022927,7.886112444946539,16.66905425235601,False,False,False,False,doppelwandig,0.0,IO
23.66228540298946,25.06290419335154,212.71493427520628,114.90558966154698,1.2778465175493865,3.5128799351179216,Formluft,163.5420189779125,25.0,0.6677359432920035,1.4723686381742311,63.67496263597699,0.6975747516539432,4.135947106702321,9.445321669915755,False,False,False,True,doppelwandig,0.0,NIO
74.97133894584965,150.0,214.89890929970875,204.54609214089137,3.4279502039719514,15.0,Vakuum,-803.310712331049,16.083974173537197,0.5499693700021336,3.9141842141007723,314.6812378884706,0.3144132646536837,24.034621868500164,47.680501978461734,False,False,False,False,einwandig,,IO
30.477465556170955,29.638070049231573,215.1842074149416,69.78026925076627,1.7335842672966524,3.705748630299831,Formluft,88.13391405385278,20.2033895769149,0.8545278097902252,1.977768811214769,63.05685467120529,0.32307974855761196,4.486094944910506,9.60935105494382,False,False,False,False,einwandig,,IO
24.821947342550075,26.94279583956348,214.41657648792776,98.83156595628009,1.5327670020010715,2.7157903874029947,Formluft,147.65399508267208,13.67998042014197,0.8095385442425275,1.7376962886324159,75.03960736372689,0.12604096406822923,5.517638071573732,11.50562023521484,False,False,False,False,einwandig,,IO
23.343513337280765,27.160081019364966,213.4455242532142,187.33737823407918,1.1522272457965714,3.4134716978831903,Formluft,120.30035302935099,18.297398370099074,0.5438219243044388,1.2975313359430465,63.286603471937646,0.6132436814451862,4.537964453827435,10.306777394115041,False,False,False,False,einwandig,,NIO
32.0802058177687,36.066926226269224,217.05554297418885,156.76220384746264,1.6167492649303206,2.8989150331868694,Formluft,129.26031299666155,,0.5058838652466188,1.7672905941206796,89.37439945161267,0.5452844190821277,6.870709141926295,13.913753166482532,False,False,False,False,einwandig,,NIO
29.552669542889674,37.74509392980806,215.93960546892757,132.91055937110227,1.9000347501129085,3.703230190589718,Formluft,136.90778097672464,19.427233575553174,0.5572113376009263,2.155618855520018,90.38428969416415,0.0812648113915671,6.655650095056993,14.370479223190486,False,False,False,False,doppelwandig,0.0,IO
36.35968144365438,43.90916996699964,209.7878153088201,154.8312550459936,1.6265438969266843,3.3673507520232198,Formluft,139.51188406276435,15.205412328704991,0.7817909748230822,1.911046649949467,88.88074228652178,0.4906969646287726,6.418628632422634,13.16404281688991,False,False,False,False,einwandig,,IO
76.03460233535459,150.0,213.51529374721588,188.19782233166165,3.0653864588034554,14.320817385899858,Vakuum,-683.2596309942661,22.206254268358713,0.7413359348443818,3.447945462348618,,0.034696406079062915,18.592234040450055,36.70379306357722,False,False,False,True,doppelwandig,0.0,NIO
